zone,label,non_null,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
800509912,,342,0,0,211.2357483,211.2357483,67.73860471,67.73860471,15.09202907,227.7693415,0.22279805,23166.60281,23166.60281
800701001,,5,0,113.9575806,122.0548096,8.097229,115.7289902,115.7289902,3.164430414,10.01361984,0.027343455,578.6449509,578.6449509
800701006,,14991,0,0,417.1985474,417.1985474,162.1843494,162.1843494,29.91410943,894.853943,0.184445105,2431305.582,2431305.582
800701007,,1,0,118.7531509,118.7531509,0,118.7531509,118.7531509,0,0,0,118.7531509,118.7531509
800701009,,185,0,63.72078323,162.7249146,99.00413137,88.7191472,88.7191472,17.62370622,310.5950209,0.198646028,16413.04223,16413.04223
800701010,,6505,0,0,307.0744629,307.0744629,167.0058399,167.0058399,24.83675926,616.8646105,0.148717909,1086372.989,1086372.989
800701011,,31164,0,0,492.0305786,492.0305786,172.9400047,172.9400047,26.36973954,695.3631634,0.152479119,5389502.307,5389502.307
800701012,,25,0,0,140.7698975,140.7698975,35.09779785,35.09779785,45.45650238,2066.293609,1.295138304,877.4449463,877.4449463
800702006,,5658,0,125.5138779,417.1985474,291.6846695,189.508545,189.508545,46.87801199,2197.548008,0.247366218,1072239.348,1072239.348
800702010,,3310,0,118.8269501,271.0765991,152.249649,173.8671028,173.8671028,20.4344799,417.5679687,0.117529306,575500.1102,575500.1102
800702011,,7479,0,0,418.8150024,418.8150024,181.7638672,181.7638672,22.94347642,526.4031102,0.126226828,1359411.963,1359411.963
800703006,,198,0,49.03729248,140.8092651,91.77197262,63.59040623,63.59040623,12.26090233,150.3297261,0.192810568,12590.90043,12590.90043
800703009,,1,0,83.05375671,83.05375671,0,83.05375671,83.05375671,0,0,0,83.05375671,83.05375671
800703012,,41,0,0,83.52493286,83.52493286,61.51161901,61.51161901,12.66301443,160.3519345,0.20586378,2521.976379,2521.976379
800704001,,604,0,80.37389374,176.8139954,96.44010166,115.2839473,115.2839473,17.71977219,313.9903265,0.15370546,69631.5042,69631.5042
800704006,,37425,0,0,588.5462036,588.5462036,109.5729501,109.5729501,31.55643327,995.8084809,0.28799474,4100767.658,4100767.658
800704007,,31,0,75.97035217,153.5371704,77.56681823,101.2448748,101.2448748,21.76161176,473.5677462,0.214940379,3138.591118,3138.591118
800704008,,247,0,83.57181549,167.1332245,83.56140901,103.8161262,103.8161262,16.31645663,266.226757,0.15716688,25642.58318,25642.58318
800704009,,5990,0,60.1192627,182.5310059,122.4117432,105.2908774,105.2908774,18.35332806,336.844651,0.174310714,630692.3558,630692.3558
800704010,,14622,0,60.2450676,480.305481,420.0604134,121.8594647,121.8594647,28.70174867,823.7903768,0.235531551,1781829.092,1781829.092
800704011,,112,0,122.8106537,504.7156372,381.9049835,188.6564353,188.6564353,67.61348175,4571.582914,0.358394781,21129.52075,21129.52075
800704012,,55,0,0,107.2156219,107.2156219,62.06647505,62.06647505,20.24173442,409.7278123,0.326129918,3413.656128,3413.656128
800705001,,6475,0,63.1624527,198.1708069,135.0083542,124.4701811,124.4701811,21.55613133,464.666798,0.173183096,805944.4223,805944.4223
800705004,,1,0,97.00735474,97.00735474,0,97.00735474,97.00735474,0,0,0,97.00735474,97.00735474
800705006,,224820,0,0,588.5462036,588.5462036,103.8203755,103.8203755,32.45793088,1053.517277,0.31263546,23340896.81,23340896.81
800705007,,230,0,0,173.4730072,173.4730072,99.5470735,99.5470735,23.2463727,540.3938437,0.233521407,22895.8269,22895.8269
800705008,,787,0,80.46949005,178.7867432,98.31725315,120.8721574,120.8721574,29.37942274,863.1504808,0.243061954,95126.38791,95126.38791
800705009,,76517,0,0,186.5123291,186.5123291,100.0493953,100.0493953,25.16793323,633.4248631,0.251555076,7655479.579,7655479.579
800705010,,158816,0,0,550.6494751,550.6494751,133.4223776,133.4223776,29.61770637,877.2085308,0.221984549,21189608.32,21189608.32
800705011,,4816,0,0,486.9057007,486.9057007,174.9729868,174.9729868,38.19226627,1458.649203,0.218275215,842669.9042,842669.9042
800705012,,2114,0,0,128.8819122,128.8819122,69.68635427,69.68635427,16.68364988,278.3441732,0.239410571,147316.9529,147316.9529
800706006,,156,0,54.02595901,122.7317657,68.70580669,73.10818944,73.10818944,15.79183139,249.3819387,0.216006326,11404.87755,11404.87755
800706009,,267,0,56.94602203,129.2792664,72.33324437,77.69133643,77.69133643,15.46233685,239.083861,0.199022665,20743.58683,20743.58683
800706010,,5,0,88.64570618,120.2271576,31.58145142,99.11197052,99.11197052,11.28646181,127.3842203,0.113875869,495.5598526,495.5598526
800706012,,60,0,0,131.4319,131.4319,81.2736613,81.2736613,20.29347552,411.8251487,0.249693138,4876.419678,4876.419678
800707001,,688,0,78.76158905,174.1672974,95.40570835,111.764573,111.764573,17.83872986,318.2202831,0.159609878,76894.02625,76894.02625
800707004,,3,0,100.5873108,129.0951996,28.5078888,112.8470586,112.8470586,11.97512396,143.4035939,0.106118175,338.5411758,338.5411758
800707006,,39922,0,0,583.9235229,583.9235229,121.9680407,121.9680407,45.23071428,2045.817514,0.370840706,4869208.121,4869208.121
800707007,,49,0,70.23137665,173.4730072,103.2416306,113.5877545,113.5877545,23.80302565,566.58403,0.209556266,5565.799973,5565.799973
800707008,,236,0,83.31345367,178.7867432,95.47328953,133.8337185,133.8337185,31.12153161,968.5497296,0.232538795,31584.75756,31584.75756
800707009,,11062,0,0,187.9897003,187.9897003,108.3001828,108.3001828,20.67318225,427.3804644,0.190887787,1198016.622,1198016.622
800707010,,34778,0,0,536.3284912,536.3284912,140.2253676,140.2253676,33.47044466,1120.270666,0.238690368,4876757.836,4876757.836
800707011,,9305,0,102.5591049,476.8035278,374.2444229,185.6744456,185.6744456,32.13015758,1032.347026,0.173045663,1727700.717,1727700.717
800707012,,89,0,0,130.3638763,130.3638763,82.58876106,82.58876106,27.41827728,751.7619289,0.331985574,7350.399735,7350.399735
800708101,,18146,0,63.1624527,198.1708069,135.0083542,136.4470406,136.4470406,21.17650437,448.4443374,0.155199441,2475967.999,2475967.999
800708106,,681896,0,0,612.1656494,612.1656494,141.3005974,141.3005974,36.36286271,1322.257784,0.257344012,96352312.19,96352312.19
800708107,,1716,0,0,176.1859436,176.1859436,122.209858,122.209858,17.52495105,307.1239093,0.14340047,209712.1163,209712.1163
800708108,,4846,0,80.46949005,185.1465149,104.6770249,135.4070579,135.4070579,24.83398391,616.726757,0.183402433,656182.6028,656182.6028
800708109,,316656,0,0,340.9364624,340.9364624,113.4099883,113.4099883,22.35526801,499.758008,0.19711904,35911953.25,35911953.25
800708110,,1242725,0,0,638.1407471,638.1407471,156.5584602,156.5584602,28.14502977,792.1427008,0.179773292,194559112.4,194559112.4
800708111,,234140,0,0,543.7208862,543.7208862,177.3147486,177.3147486,29.43309686,866.3071908,0.165993506,41516475.23,41516475.23
800708112,,246,0,62.60225677,144.2330627,81.63080593,96.36107288,96.36107288,23.87206945,569.8756997,0.247735613,23704.82393,23704.82393
800708201,,720,0,63.1624527,186.5201111,123.3576584,112.4985841,112.4985841,21.28703919,453.1380374,0.189220508,80998.98055,80998.98055
800708206,,97865,0,0,499.3209839,499.3209839,89.13861154,89.13861154,21.31721233,454.4235416,0.239146785,8723550.218,8723550.218
800708207,,440,0,0,161.4867554,161.4867554,106.9282205,106.9282205,20.99636064,440.8471602,0.196359395,47048.41702,47048.41702
800708208,,205,0,81.32261658,176.7918549,95.46923832,117.1172659,117.1172659,20.90139849,436.8684589,0.17846556,24009.03951,24009.03951
800708209,,151581,0,0,305.8437805,305.8437805,90.05637503,90.05637503,16.8365976,283.4710188,0.186956199,13650835.38,13650835.38
800708210,,53069,0,0,340.9581909,340.9581909,104.9892401,104.9892401,28.59960793,817.937574,0.272405133,5571673.984,5571673.984
800708211,,135,0,119.1691437,300.5334778,181.3643341,161.7882342,161.7882342,24.26297241,588.6918302,0.149967472,21841.41162,21841.41162
800708212,,3878,0,0,144.2330627,144.2330627,88.1072235,88.1072235,25.3083277,640.5114509,0.28724464,341679.8128,341679.8128
800709001,,2,0,124.7572174,131.9954071,7.2381897,128.3763123,128.3763123,3.619094849,13.09784752,0.028191298,256.7526245,256.7526245
800709004,,1,0,132.1675873,132.1675873,0,132.1675873,132.1675873,0,0,0,132.1675873,132.1675873
800709006,,4796,0,0,460.4846802,460.4846802,67.80383716,67.80383716,72.87225151,5310.36504,1.074751143,325187.203,325187.203
800709007,,446,0,0,134.8318024,134.8318024,8.911821391,8.911821391,30.11076017,906.6578779,3.378743676,3974.67234,3974.67234
800709009,,218,0,0,142.8399658,142.8399658,40.53634133,40.53634133,50.94007595,2594.891338,1.256652038,8836.922409,8836.922409
800709010,,521,0,0,605.2275391,605.2275391,149.3228964,149.3228964,100.9311235,10187.09169,0.6759253,77797.22904,77797.22904
800709011,,212,0,0,304.0573425,304.0573425,102.0852892,102.0852892,108.3798642,11746.19496,1.061659961,21642.08131,21642.08131
800709012,,9002,0,0,150.4472351,150.4472351,10.66998394,10.66998394,30.08793678,905.2839397,2.81986711,96051.19545,96051.19545
800709101,,662,0,78.15094757,191.473465,113.3225174,142.0662094,142.0662094,8.81437508,155.3864162,0.066015132,88407.67962,88407.67962
800709104,,33,0,79.80068207,132.1675873,52.36690523,103.7467635,103.7467635,7.08728755,100.4592897,0.064146376,3632.564865,3632.564865
800709106,,115419,0,0,612.1656494,612.1656494,119.5495353,119.5495353,47.95739062,2480.65341,0.394814884,14841373.98,14841373.98
800709107,,368,0,0,176.1859436,176.1859436,103.9872842,103.9872842,27.12734078,828.8026997,0.257430581,39840.71128,39840.71128
800709108,,470,0,77.48562622,178.7867432,101.301117,111.904881,111.904881,20.15600505,484.9892205,0.173214352,58640.74101,58640.74101
800709109,,20850,0,0,317.7070923,317.7070923,95.98568379,95.98568379,19.84355975,406.0046526,0.20518557,2140548.456,2140548.456
800709110,,64797,0,0,638.1407471,638.1407471,146.0902859,146.0902859,42.1804337,2012.276905,0.281003749,10426221.38,10426221.38
800709111,,13519,0,0,543.7208862,543.7208862,192.7098396,192.7098396,57.73476604,3333.30321,0.299594282,2605244.321,2605244.321
800709112,,2935,0,0,140.1078033,140.1078033,66.7891144,66.7891144,34.66589526,1281.580474,0.524742739,189052.3259,189052.3259
800709201,,88,0,92.3553009,169.115036,76.7597351,130.0536018,130.0536018,17.2165912,296.4110125,0.132380734,11444.71696,11444.71696
800709204,,8,0,100.5873108,132.1675873,31.5802765,123.4394484,123.4394484,12.54389802,157.3493775,0.101619848,987.5155869,987.5155869
800709206,,22408,0,0,566.7323608,566.7323608,124.6159614,124.6159614,44.13262885,1947.688929,0.354149086,2792394.464,2792394.464
800709207,,245,0,0,176.1859436,176.1859436,101.0614818,101.0614818,42.54772141,1810.308597,0.421008288,24760.06303,24760.06303
800709208,,75,0,86.20127106,178.7867432,92.58547214,135.4726148,135.4726148,30.79484859,948.3226996,0.227314196,10160.44611,10160.44611
800709209,,4211,0,0,305.8437805,305.8437805,100.750329,100.750329,23.44953037,549.8804746,0.232748921,424259.6356,424259.6356
800709210,,9118,0,0,638.1407471,638.1407471,160.5404359,160.5404359,54.85780801,3009.379099,0.341707108,1463807.695,1463807.695
800709211,,883,0,0,498.3865662,498.3865662,201.0744654,201.0744654,64.60433517,4173.720122,0.321295571,177548.753,177548.753
800709212,,2470,0,0,150.4472351,150.4472351,85.99226392,85.99226392,29.80090202,888.0937613,0.346553291,212400.8919,212400.8919
800709801,,19,0,74.97962189,143.5153961,68.53577421,90.10630316,90.10630316,21.98731079,483.4418359,0.244015236,1712.01976,1712.01976
800709804,,4,0,108.8586655,108.8586655,0,108.8586655,108.8586655,0,0,0,435.4346619,435.4346619
800709806,,46904,0,0,296.5131531,296.5131531,97.419024,97.419024,24.39647595,595.1880385,0.250428253,4569341.902,4569341.902
800709807,,4,0,88.83869934,96.29431152,7.45561218,91.55796814,91.55796814,2.822306964,7.965416598,0.030825356,366.2318726,366.2318726
800709808,,43,0,73.17433167,107.7421722,34.56784053,91.41522767,91.41522767,14.11020643,199.0979256,0.15435291,3930.85479,3930.85479
800709809,,2292,0,57.04154205,164.8502808,107.8087388,82.8822355,82.8822355,15.19451443,230.8732686,0.183326552,189966.0838,189966.0838
800709810,,2896,0,0,213.0098114,213.0098114,111.0014873,111.0014873,28.9740253,839.4941422,0.261023757,321460.3074,321460.3074
800709811,,8,0,149.8283997,151.9101257,2.081726,150.6090469,150.6090469,1.007811302,1.015683621,0.006691572,1204.872375,1204.872375
800709812,,516,0,0,111.5729218,111.5729218,73.68295805,73.68295805,13.19499167,174.1078052,0.179077931,38020.40635,38020.40635
800709901,,36,0,87.76805878,139.8886414,52.12058262,122.907963,122.907963,14.25140884,203.102654,0.115951876,4424.686668,4424.686668
800709904,,4,0,95.48991394,129.0951996,33.60528566,116.6692486,116.6692486,13.88218718,192.7151209,0.118987543,466.6769943,466.6769943
800709906,,59952,0,0,600.5697632,600.5697632,111.8205014,111.8205014,45.36481199,2057.966167,0.405693155,6703862.697,6703862.697
800709907,,3,0,79.02857208,83.9586792,4.93010712,82.26795705,82.26795705,2.291325155,5.250170964,0.027851976,246.8038712,246.8038712
800709908,,69,0,94.3184967,177.5203552,83.2018585,155.0742217,155.0742217,24.50514698,600.5022285,0.158022054,10700.1213,10700.1213
800709909,,1425,0,65.233284,134.2226105,68.9893265,95.10179176,95.10179176,15.59336834,243.1531363,0.163965032,135520.0533,135520.0533
800709910,,3659,0,73.18307495,508.8302307,435.6471558,142.7492952,142.7492952,31.72212922,1006.293482,0.222222668,522319.671,522319.671
800709911,,2,0,154.6062164,438.3447876,283.7385712,296.475502,296.475502,141.8692856,20126.89419,0.478519421,592.951004,592.951004
800709912,,812,0,0,136.7712708,136.7712708,78.69756339,78.69756339,18.56050482,344.4923394,0.235845991,63902.42147,63902.42147
800901001,,1,0,42.94788742,42.94788742,0,42.94788742,42.94788742,0,0,0,42.94788742,42.94788742
800901006,,5242,0,0,83.45664215,83.45664215,44.015594,44.015594,4.253453996,18.0918709,0.096635161,230729.7438,230729.7438
800901007,,2,0,0,48.42987823,48.42987823,24.21493912,24.21493912,24.21493912,586.3632765,1,48.42987823,48.42987823
800901008,,61,0,38.98571396,48.72229385,9.73657989,42.24909448,42.24909448,2.173380426,4.723582475,0.051442059,2577.194763,2577.194763
800901010,,70,0,36.32778549,47.47298431,11.14519882,41.15678569,41.15678569,2.437862512,5.943173629,0.05923355,2880.974998,2880.974998
800903006,,1899,0,0,124.7884064,124.7884064,50.33296221,50.33296221,8.405027511,70.64448746,0.166988533,95582.29523,95582.29523
800903008,,74,0,41.85455322,70.36306763,28.50851441,55.56049512,55.56049512,7.175651395,51.48997294,0.129150242,4111.476639,4111.476639
800903010,,62,0,41.99992371,75.4077301,33.40780639,52.57612776,52.57612776,5.58896788,31.23656196,0.106302387,3259.719921,3259.719921
800904001,,1183,0,0,87.75643158,87.75643158,50.46739135,50.46739135,7.341099947,53.89174843,0.145462243,59702.92397,59702.92397
800904006,,2902649,0,0,155.7908325,155.7908325,43.98948999,43.98948999,4.564424194,20.83396823,0.103761698,127686049.1,127686049.1
800904007,,2928,0,0,75.83763123,75.83763123,47.42843104,47.42843104,7.126020024,50.78016138,0.150247855,138870.4461,138870.4461
800904008,,131656,0,0,102.7399445,102.7399445,44.04666296,44.04666296,4.365468983,19.05731944,0.099110096,5799007.459,5799007.459
800904010,,821219,0,35.10580444,155.7908325,120.6850281,43.69255916,43.69255916,4.054004655,16.43495374,0.092784784,35881159.74,35881159.74
800905001,,44,0,42.58308792,72.00431061,29.42122269,49.65880559,49.65880559,6.388423992,40.81196111,0.128646348,2184.987446,2184.987446
800905006,,85147,0,0,141.5526276,141.5526276,49.50451853,49.50451853,10.76281593,115.8382068,0.217410779,4215161.24,4215161.24
800905007,,73,0,0,77.6890564,77.6890564,48.97010432,48.97010432,8.787861162,77.2265038,0.179453593,3574.817616,3574.817616
800905008,,2783,0,36.09809494,105.0197983,68.92170336,55.08924813,55.08924813,9.542443112,91.05822054,0.173217886,153313.3775,153313.3775
800905010,,9177,0,35.50397491,119.8226547,84.31867979,51.96794702,51.96794702,10.6481881,113.3839098,0.204899149,476909.8498,476909.8498
800906001,,12,0,52.89328003,56.59932709,3.70604706,54.35022958,54.35022958,0.929166826,0.863350991,0.017095914,652.202755,652.202755
800906006,,9101,0,35.75363541,139.7299347,103.9762993,53.49564957,53.49564957,11.37940388,129.4908326,0.212716435,486863.9067,486863.9067
800906007,,2,0,58.9642868,58.9642868,0,58.9642868,58.9642868,0,0,0,117.9285736,117.9285736
800906008,,644,0,40.32352829,85.72766113,45.40413284,49.98664835,49.98664835,7.279555122,52.99192277,0.14562999,32191.40154,32191.40154
800906010,,468,0,35.90610123,112.6303329,76.72423167,54.77289572,54.77289572,13.01578708,169.4107133,0.237631896,25633.71519,25633.71519
800907006,,3,0,42.11977386,42.66888046,0.5491066,42.41652171,42.41652171,0.226358576,0.051238205,0.005336566,127.2495651,127.2495651
800908106,,894,0,47.19142151,155.7908325,108.599411,79.60152405,79.60152405,14.72779526,216.9079531,0.185019011,71163.7625,71163.7625
800908108,,40,0,52.1437149,85.72766113,33.58394623,67.93853149,67.93853149,6.422663339,41.25060437,0.094536387,2717.54126,2717.54126
800908110,,22,0,51.62025833,90.17868042,38.55842209,68.30317601,68.30317601,12.04734774,145.1385876,0.176380491,1502.669872,1502.669872
800908201,,107,0,0,96.51292419,96.51292419,54.95632136,54.95632136,12.10768472,146.5960292,0.220314687,5880.326386,5880.326386
800908206,,54409,0,0,157.5315552,157.5315552,60.58510817,60.58510817,13.77409857,189.7257914,0.227351225,3296375.15,3296375.15
800908207,,1,0,0,0,0,0,0,0,0,0,0,0
800908208,,2668,0,42.15746689,105.0197983,62.86233141,59.82722962,59.82722962,10.21960959,104.4404202,0.1708187,159619.0486,159619.0486
800908210,,4872,0,35.90610123,130.9095154,95.00341417,58.43223823,58.43223823,13.42093594,180.1215215,0.229683756,284681.8646,284681.8646
800909001,,177,0,0,96.51292419,96.51292419,56.19117771,56.19117771,18.75562604,351.7735081,0.333782398,9945.838455,9945.838455
800909006,,1951,0,0,145.1396942,145.1396942,64.02038297,64.02038297,32.49009818,1055.60648,0.507496155,124903.7672,124903.7672
800909007,,114,0,0,91.05299377,91.05299377,4.405712864,4.405712864,18.84312868,355.0634984,4.276976113,502.2512665,502.2512665
800909008,,20,0,0,46.22777557,46.22777557,28.97514801,28.97514801,21.28100659,452.8812413,0.734457218,579.5029602,579.5029602
800909101,,168,0,36.61038589,87.59309387,50.98270798,60.95351705,60.95351705,9.310573238,87.34113676,0.156441027,8370.596501,8370.596501
800909106,,153780,0,0,155.7908325,155.7908325,48.74933188,48.74933188,8.098322767,65.87092216,0.165939673,7236409.356,7236409.356
