zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
3500501001,,832,0,0,0,0,0,0,0,0,nan,0,0
3500501002,,3,0,0,0,0,0,0,0,0,nan,0,0
3500501003,,996,0,0,0,0,0,0,0,0,nan,0,0
3500501006,,2,0,0,0,0,0,0,0,0,nan,0,0
3500501007,,3,0,0,0,0,0,0,0,0,nan,0,0
3500501008,,7,0,0,0,0,0,0,0,0,nan,0,0
3500501011,,7,0,0,0,0,0,0,0,0,nan,0,0
3500601001,,40,0,0,0,0,0,0,0,0,nan,0,0
3500601005,,2574094,0,0,0,0,0,0,0,0,nan,0,0
3500601006,,8293,0,0,0,0,0,0,0,0,nan,0,0
3500601007,,38074,0,0,0,0,0,0,0,0,nan,0,0
3500601008,,604,0,0,0,0,0,0,0,0,nan,0,0
3500601009,,535,0,0,0,0,0,0,0,0,nan,0,0
3500601010,,1023,0,0,0,0,0,0,0,0,nan,0,0
3500601011,,2262,0,0,0,0,0,0,0,0,nan,0,0
3500701001,,1592,0,0,0,0,0,0,0,0,nan,0,0
3500701003,,5068,0,0,0,0,0,0,0,0,nan,0,0
3500701006,,2,0,0,0,0,0,0,0,0,nan,0,0
3500701007,,2845,0,0,0,0,0,0,0,0,nan,0,0
3500701008,,38,0,0,0,0,0,0,0,0,nan,0,0
3500701010,,21,0,0,0,0,0,0,0,0,nan,0,0
3500701012,,15,0,0,0,0,0,0,0,0,nan,0,0
3500901002,,3597418,0,0,0,0,0,0,0,0,nan,0,0
3500901004,,840269,0,0,0,0,0,0,0,0,nan,0,0
3500901006,,438971,0,0,0,0,0,0,0,0,nan,0,0
3500901008,,1274,0,0,0,0,0,0,0,0,nan,0,0
3501101001,,10734,0,0,0,0,0,0,0,0,nan,0,0
3501101004,,1626,0,0,0,0,0,0,0,0,nan,0,0
3501101006,,10551,0,0,0,0,0,0,0,0,nan,0,0
3501101007,,23770,0,0,0,0,0,0,0,0,nan,0,0
3501101008,,117,0,0,0,0,0,0,0,0,nan,0,0
3501101012,,4919,0,0,0,0,0,0,0,0,nan,0,0
3501301001,,16,0,0,0,0,0,0,0,0,nan,0,0
3501301002,,163,0,0,0,0,0,0,0,0,nan,0,0
3501301004,,142976,0,0,0,0,0,0,0,0,nan,0,0
3501301005,,14,0,0,0,0,0,0,0,0,nan,0,0
3501301006,,44694,0,0,0,0,0,0,0,0,nan,0,0
3501301007,,87953,0,0,0,0,0,0,0,0,nan,0,0
3501301008,,14,0,0,0,0,0,0,0,0,nan,0,0
3501301011,,419,0,0,0,0,0,0,0,0,nan,0,0
3501301012,,815,0,0,0,0,0,0,0,0,nan,0,0
3501501001,,233235,0,0,0,0,0,0,0,0,nan,0,0
3501501002,,891163,0,0,0,0,0,0,0,0,nan,0,0
3501501005,,216153,0,0,0,0,0,0,0,0,nan,0,0
3501501006,,291423,0,0,0,0,0,0,0,0,nan,0,0
3501501007,,105,0,0,0,0,0,0,0,0,nan,0,0
3501501008,,13,0,0,0,0,0,0,0,0,nan,0,0
3501501010,,4182,0,0,0,0,0,0,0,0,nan,0,0
3501501012,,6,0,0,0,0,0,0,0,0,nan,0,0
3501701001,,142,0,0,0,0,0,0,0,0,nan,0,0
3501701002,,158,0,0,0,0,0,0,0,0,nan,0,0
3501701006,,1625,0,0,0,0,0,0,0,0,nan,0,0
3501701007,,9,0,0,0,0,0,0,0,0,nan,0,0
3501701008,,556466,0,0,0,0,0,0,0,0,nan,0,0
3501701010,,3688,0,0,0,0,0,0,0,0,nan,0,0
3501701011,,10076,0,0,0,0,0,0,0,0,nan,0,0
3501901001,,4767,0,0,0,0,0,0,0,0,nan,0,0
3501901002,,39508,0,0,0,0,0,0,0,0,nan,0,0
3501901006,,1028,0,0,0,0,0,0,0,0,nan,0,0
3501901007,,1925608,0,0,0,0,0,0,0,0,nan,0,0
3501901008,,2394,0,0,0,0,0,0,0,0,nan,0,0
