zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
206002,,37446,501,6.424660034,211.3614063,204.9367462,37.53658571,37.53658571,22.79985555,519.833413,60.74035535,1405594.989,1405594.989
206003,,546970,12241,0.201719532,228.2996875,228.097968,54.26989188,54.26989188,37.48482938,1405.112434,69.07113333,29684002.76,29684002.76
206004,,26764,2784,0.253605003,270.2990039,270.0453989,39.17936771,39.17936771,29.67498992,880.6050267,75.74137014,1048596.598,1048596.598
206006,,139245,8192,0.122122955,247.1718164,247.0496935,65.55291712,65.55291712,40.59463846,1647.924672,61.92651716,9127915.944,9127915.944
206007,,3175510,85343,0.049599657,484.2805859,484.2309863,42.98925646,42.98925646,30.4710428,928.4844493,70.88059973,136512813.8,136512813.8
206008,,90725,5182,0.201719532,214.6748633,214.4731437,62.1516169,62.1516169,42.08108636,1770.817829,67.70714658,5638705.444,5638705.444
207001,,803,1371,0.201719532,100.3806445,100.178925,31.2318696,31.2318696,21.23985333,451.1313695,68.00698647,25079.19129,25079.19129
207002,,679,582,0.865832062,247.1718164,246.3059843,59.48041114,59.48041114,51.79776914,2683.008888,87.0837443,40387.19916,40387.19916
207003,,58733,2590,0.201719532,214.6748633,214.4731437,64.974071,64.974071,44.01179653,1937.038234,67.73747721,3816122.112,3816122.112
207004,,6878,7835,0.049599657,198.8306445,198.7810449,30.47899837,30.47899837,26.62101893,708.6786486,87.34217117,209634.5508,209634.5508
207006,,12966,840,0.201719532,203.4318164,203.2300969,78.29362053,78.29362053,45.41378214,2062.411608,58.00444766,1015155.084,1015155.084
207007,,471336,89472,0.049599657,484.2805859,484.2309863,38.64582679,38.64582679,29.8364157,890.2117021,77.20475452,18215169.41,18215169.41
207008,,19429,1100,0.201719532,214.6748633,214.4731437,37.81294028,37.81294028,38.6856989,1496.583299,102.3080951,734667.6167,734667.6167
208001,,200,182,0.201719532,65.60513184,65.4034123,8.098701733,8.098701733,13.8462829,191.7195503,170.9691672,1619.740347,1619.740347
208002,,1584,1662,0.865832062,247.1718164,246.3059843,54.64740661,54.64740661,33.33050873,1110.922812,60.99193137,86561.49206,86561.49206
208003,,43026,1749,0.201719532,243.1089258,242.9072062,45.86691794,45.86691794,43.4649494,1889.201826,94.76317868,1973470.011,1973470.011
208004,,4938,3646,0.253605003,198.8306445,198.5770395,33.75457432,33.75457432,22.10595753,488.6733585,65.49025718,166680.088,166680.088
208006,,8862,798,0.122122955,209.5219336,209.3998106,48.10803403,48.10803403,38.42610406,1476.565473,79.87460896,426333.3975,426333.3975
208007,,255186,30706,0.049599657,434.6288281,434.5792285,39.10165933,39.10165933,34.08257332,1161.621804,87.16400764,9978196.037,9978196.037
208008,,10216,1071,0.201719532,214.6748633,214.4731437,58.4274675,58.4274675,47.47066348,2253.463892,81.24716938,596895.008,596895.008
209001,,1,1,34.67269287,34.67269287,0,34.67269287,34.67269287,0,0,0,34.67269287,34.67269287
209002,,18,0,14.02314941,90.17167969,76.14853027,42.56557834,42.56557834,27.5958148,761.5289944,64.83129297,766.1804102,766.1804102
209003,,148577,2271,0.201719532,228.2996875,228.097968,49.48275696,49.48275696,41.11916591,1690.785805,83.09796875,7351999.58,7351999.58
209004,,3,3,11.8863269,38.53976318,26.65343628,29.65528442,29.65528442,12.56455036,157.8679257,42.36867257,88.96585327,88.96585327
209006,,148,15,0.717750015,190.0819336,189.3641836,56.95197247,56.95197247,31.05284156,964.2789691,54.5246112,8428.891926,8428.891926
209007,,4225,669,0.201719532,228.2996875,228.097968,48.94188463,48.94188463,32.94338613,1085.266689,67.31123326,206779.4626,206779.4626
209008,,134,4,1.479000092,105.5956738,104.1166737,43.51192682,43.51192682,15.21214468,231.4093456,34.96086196,5830.598194,5830.598194
210001,,1,0,32.45911865,32.45911865,0,32.45911865,32.45911865,0,0,0,32.45911865,32.45911865
210007,,169,2,0.924375,91.00779297,90.08341797,42.71149352,42.71149352,17.36207004,301.4414759,40.64964394,7218.242405,7218.242405
210008,,1,0,32.45911865,32.45911865,0,32.45911865,32.45911865,0,0,0,32.45911865,32.45911865
211001,,229,1,14.57841064,26.35006104,11.77165039,16.17195284,16.17195284,4.027312361,16.21924485,24.90306769,3703.3772,3703.3772
211002,,7,0,25.94058838,114.2009863,88.26039795,53.15001325,53.15001325,33.01047814,1089.691667,62.10812777,372.0500928,372.0500928
211003,,2510,25,0.865832062,214.6748633,213.8090312,64.93958087,64.93958087,36.15914968,1307.484106,55.68121813,162998.348,162998.348
211004,,109,4,0.865832062,185.3926367,184.5268047,65.60402477,65.60402477,63.31379448,4008.636572,96.50900948,7150.8387,7150.8387
211006,,544,15,22.04074707,185.3926367,163.3518896,68.05184075,68.05184075,33.65212527,1132.465535,49.45072007,37020.20137,37020.20137
211007,,4040,97,0.201719532,214.6748633,214.4731437,61.92290172,61.92290172,24.43491092,597.0648717,39.46021624,250168.523,250168.523
211008,,460,17,13.84949219,185.3926367,171.5431445,72.96916879,72.96916879,42.80581082,1832.33744,58.662873,33565.81764,33565.81764
213001,,31027,291,0.201719532,185.3926367,185.1909172,36.96246868,36.96246868,14.59793917,213.0998279,39.49395072,1146834.516,1146834.516
213002,,93600,1218,0.865832062,247.1718164,246.3059843,65.33039113,65.33039113,27.65077111,764.5651429,42.32451487,6114924.61,6114924.61
213003,,545154,8852,0.136407318,243.1089258,242.9725185,81.76840298,81.76840298,57.07542364,3257.603983,69.80131879,44576371.96,44576371.96
213004,,79958,8484,0.253605003,270.2990039,270.0453989,63.98866939,63.98866939,46.18672518,2133.213583,72.17953682,5116406.027,5116406.027
213006,,206365,9379,0.122122955,247.1718164,247.0496935,76.77907427,76.77907427,46.98150366,2207.261686,61.1905055,15844513.66,15844513.66
213007,,31705723,205167,0.049599657,484.2805859,484.2309863,66.69463908,66.69463908,46.11023803,2126.154051,69.13634838,2114601752,2114601752
213008,,252867,9611,0.122122955,220.5178516,220.3957286,67.73393929,67.73393929,42.71535793,1824.601803,63.06344851,17127678.03,17127678.03
216001,,20968,207,0.853806305,97.4315918,96.57778549,30.63465228,30.63465228,13.87598611,192.5429905,45.29506645,642347.3891,642347.3891
216002,,27681,10157,0.201719532,247.1718164,246.9700969,52.92066783,52.92066783,26.18713506,685.7660428,49.48375774,1464897.006,1464897.006
216003,,60901,2129,0.201719532,228.2996875,228.097968,50.87958985,50.87958985,38.66020404,1494.611376,75.98371793,3098617.902,3098617.902
216004,,87473,8653,0.049599657,270.2990039,270.2494042,49.88405879,49.88405879,42.82643629,1834.103646,85.85194816,4363508.275,4363508.275
216006,,27072,4468,0.122122955,247.1718164,247.0496935,62.03242606,62.03242606,44.29387414,1961.947286,71.40438791,1679341.838,1679341.838
216007,,5384831,238563,0.049599657,484.2805859,484.2309863,52.4373547,52.4373547,43.11115594,1858.571767,82.21458957,282366293.1,282366293.1
